State,Location,Blackout Date,Yellow Light Date
PA,,,
PA,,,8/27/2015
PA,,,
PA,,,8/28/2015
PA,,,
PA,,,8/29/2015
PA,,,
PA,,,8/30/2015
PA,,,
PA,,,8/31/2015
PA,,,
PA,,,9/2/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/4/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/9/2015
PA,,,
PA,,,9/10/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/14/2015
PA,,,
PA,,,9/16/2015
PA,,,
PA,,,9/21/2015
PA,,,
PA,,,9/23/2015
PA,,,
PA,,,9/26/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/29/2015
PA,,,
PA,,,9/30/2015
PA,Philadelphia,8/17/2015,8/16/2015
PA,,,
PA,,8/18/2015,8/19/2015
PA,,,
PA,,8/23/2015,8/20/2015
PA,,,
PA,,8/25/2015,8/21/2015
PA,,,
PA,,8/26/2015,8/22/2015
PA,,,
PA,,8/27/2015,8/24/2015
PA,,,
PA,,"Augustت 28, 2015",8/26/2015
PA,,,
PA,,8/29/2015,8/30/2015
PA,,,
PA,,9/1/2015,8/31/2015
PA,,,
PA,,9/2/2015,9/5/2015
PA,,,
PA,,9/3/2015,9/6/2015
PA,,,
PA,,9/4/2015,9/11/2015
PA,,,
PA,,9/7/2015,9/12/2015
PA,,,
PA,,9/10/2015,9/13/2015
PA,,,
PA,,9/14/2015,9/15/2015
PA,,,
PA,,9/17/2015,9/22/2015
PA,,,
PA,,9/18/2015,9/24/2015
PA,,,
PA,,9/23/2015,9/25/2015
PA,,,
PA,,,9/27/2015
PA,,,
PA,,,9/28/2015
PA,Bucks,None,
PA,Montgomery,None,
PA,Delaware,None,
PA,Chester,None,
PA,Poconos,None,
PA,Indiana,None,
PA,Mechanicsburg,None,
PA,Downington,None,None
PA,Fairless Hills,None,
PA,Malvern,8/17/2015,8/16/2015
PA,,,
PA,,8/18/2015,8/19/2015
PA,,,
PA,,8/23/2015,8/20/2015
PA,,,
PA,,8/25/2015,8/21/2015
PA,,,
PA,,8/26/2015,8/22/2015
PA,,,
PA,,8/27/2015,8/24/2015
PA,,,
PA,,"Augustت 28, 2015",8/30/2015
PA,,,
PA,,8/29/2015,9/3/2015
PA,,,
PA,,8/31/2015,9/5/2015
PA,,,
PA,,9/1/2015,9/6/2015
PA,,,
PA,,9/2/2015,9/11/2015
PA,,,
PA,,9/4/2015,9/12/2015
PA,,,
PA,,9/7/2015,9/13/2015
PA,,,
PA,,9/10/2015,9/15/2015
PA,,,
PA,,9/14/2015,9/22/2015
PA,,,
PA,,9/17/2015,9/24/2015
PA,,,
PA,,9/18/2015,9/25/2015
PA,,,
PA,,9/23/2015,9/27/2015
PA,,,
PA,,,9/28/2015
PA,King of Prussia,8/18/2015,8/16/2015
PA,,,
PA,,8/23/2015,8/17/2015
PA,,,
PA,,8/27/2015,8/19/2015
PA,,,
PA,,8/28/2015,8/20/2015
PA,,,
PA,,9/1/2015,8/21/2015
PA,,,
PA,,9/2/2015,8/22/2015
PA,,,
PA,,9/4/2015,8/24/2015
PA,,,
PA,,9/7/2015,8/25/2015
PA,,,
PA,,9/10/2015,8/26/2015
PA,,,
PA,,9/14/2015,8/27/2015
PA,,,
PA,,9/17/2015,8/28/2015
PA,,,
PA,,9/18/2015,8/29/2015
PA,,,
PA,,9/23/2015,8/30/2015
PA,,,
PA,,,8/31/2015
PA,,,
PA,,,9/3/2015
PA,,,
PA,,,9/5/2015
PA,,,
PA,,,9/6/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/22/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/27/2015
PA,,,9/28/2015
PA,Norristown,None,
PA,Pottstown,8/18/2015,8/16/2015
PA,,,
PA,,8/23/2015,8/17/2015
PA,,,
PA,,8/27/2015,8/19/2015
PA,,,
PA,,"Augustت 28, 2015",8/20/2015
PA,,,
PA,,8/29/2015,8/21/2015
PA,,,
PA,,9/1/2015,8/22/2015
PA,,,
PA,,9/2/2015,8/24/2015
PA,,,
PA,,9/4/2015,8/25/2015
PA,,,
PA,,9/7/2015,8/26/2015
PA,,,
PA,,9/10/2015,8/30/2015
PA,,,
PA,,9/14/2015,8/31/2015
PA,,,
PA,,9/17/2015,9/3/2015
PA,,,
PA,,9/18/2015,9/5/2015
PA,,,
PA,,9/23/2015,9/6/2015
PA,,,
PA,,,9/11/2015
PA,,,
PA,,,9/12/2015
PA,,,
PA,,,9/13/2015
PA,,,
PA,,,9/15/2015
PA,,,
PA,,,9/22/2015
PA,,,
PA,,,9/24/2015
PA,,,
PA,,,9/25/2015
PA,,,
PA,,,9/27/2015
PA,,,9/28/2015
PA,Chester,None,
PR,Entire State,,All dates yellow until further notice.
,,,
RI,Entire State,Every Thursday is considered Blackout from now until the end of October.,
RI,,,
RI,,8/25/2015,
RI,,,
RI,,9/3/2015,
RI,,,
RI,,9/14/2015,
RI,,,
RI,,9/15/2015,
SC,Entire State,None,
SC,,,
SC,,,
SC,Aiken,"August 21, 2015 (LTP training may be possible)",8/22/2015
SC,,,
SC,,"August 24, 2015 (LTP training may be possible)",8/23/2015
SC,,,
SC,,"August 25, 2015 (LTP training may be possible)",8/29/2015
SC,,,
SC,,"August 26, 2015 (LTP training may be possible)",8/30/2015
SC,,,
SC,,"August 27, 2015 (LTP training may be possible)",9/6/2015
SC,,,
SC,,"August 28, 2015 (LTP training may be possible)",
SC,,,
SC,,"August 31, 2015 (LTP training may be possible)",
SC,,,
SC,,9/1/2015,
SC,,,
SC,,9/2/2015,
SC,,,
SC,,9/3/2015,
SC,,,
SC,,9/4/2015,
SC,,,
SC,,9/5/2015,
SC,,,
SC,,9/7/2015,
SC,Columbia,None,8/17/2015
SC,,,
SC,,,8/25/2015
SC,Greenville,"August 18, 2015 (LTP training may be possible)",8/17/2015
SC,,,
SC,,8/25/2015,8/19/2015
SC,,,
SC,,8/26/2015,8/20/2015
SC,,,
SC,,8/28/2015,8/21/2015
SC,,,
SC,,9/1/2015,8/22/2015
SC,,,
SC,,9/3/2015,8/23/2015
SC,,,
SC,,9/5/2015,8/24/2015
SC,,,
SC,,9/6/2015,8/27/2015
SC,,,
SC,,9/7/2015,8/29/2015
SC,,,
SC,,,8/30/2015
SC,,,
SC,,,8/31/2015
SC,Charleston/North Charleston,"August 18, 2015 (LTP training may be possible)",8/17/2015
SC,,,
SC,,"August 21, 2015 (LTP training may be possible)",8/19/2015
SC,,,
SC,,,8/20/2015
SC,,,
SC,,,8/22/2015
SC,,,
SC,,,8/23/2015
SC,,,
SC,,,8/24/2015
SC,,,
SC,,,8/25/2015
SC,,,
SC,,,8/26/2015
SC,,,
SC,,,8/27/2015
SC,,,
SC,,,8/28/2015
SC,,,
SC,,,8/29/2015
SC,,,
SC,,,8/30/2015
SC,,,
SC,,,8/31/2015
SC,,,
SC,,,9/1/2015
SC,,,
SC,,,9/2/2015
SC,,,
SC,,,9/3/2015
SC,,,
SC,,,9/4/2015
SC,,,
SC,,,9/5/2015
SC,,,
SC,,,9/6/2015
SC,,,
SC,,,9/7/2015
SC,Myrtle Beach,"August 17, 2015 (LTP training may be possible)",8/20/2015
SC,,,
SC,,"August 18, 2015 (LTP training may be possible)",8/21/2015
SC,,,
SC,,"August 19, 2015 (LTP training may be possible)",8/22/2015
SC,,,
SC,,"August 23, 2015 (LTP training may be possible)",8/26/2015
SC,,,
SC,,"August 24, 2015 (LTP training may be possible)",8/27/2015
SC,,,
SC,,8/29/2015,8/28/2015
SC,,,
SC,,"August 30, 2015 (LTP training may be possible)",8/29/2015
SC,,,
SC,,9/2/2015,8/31/2015
SC,,,
SC,,9/6/2015,9/1/2015
SC,,,
SC,,,9/3/2015
SC,,,
SC,,,9/4/2015
SC,,,
SC,,,9/5/2015
SC,,,9/7/2015
SC,Rock Hill,,8/17/2015
SC,,,
SC,,,8/18/2015
SC,,,
SC,,,8/19/2015
SC,,,
SC,,,8/20/2015
SC,,,
SC,,,8/21/2015
SC,,,
SC,,,8/22/2015
SC,,,
SC,,,8/23/2015
SC,,,
SC,,,8/24/2015
SC,,,
SC,,,8/25/2015
SC,,,
SC,,,8/26/2015
SC,,,
SC,,,8/27/2015
SC,,,
SC,,,8/28/2015
SC,,,
SC,,,8/30/2015
SC,,,
SC,,,8/31/2015
SC,,,
SC,,,9/1/2015
SC,,,
SC,,,9/2/2015
SC,,,
SC,,,9/3/2015
SC,,,
SC,,,9/4/2015
SC,,,
SC,,,9/5/2015
SC,,,
SC,,,9/6/2015
SC,,,
SC,,,9/7/2015
SD,Siouz Falls,,Anything within an hour radius of Sioux Falls does not need approval.ت All other areas of South Dakota need approval.
,,,
TN,Memphis,None,
,,,
TX,Abilene,Indefinitely (outside instructor required),No local instructors; possible LTP with advance notice
TX,,,
TX,Amarillo,None,
TX,Austin,None,
TX,Beaumont,8/17/2015,
TX,,,
TX,,8/18/2015,
TX,,,
TX,,8/24/2015,
TX,,,
TX,,8/26/2015,
TX,Dallas,"August 14,2015",
TX,,,
TX,,8/26/2015,
TX,LaPorte,8/17/2015,
TX,,,
TX,,8/18/2015,
TX,,,
TX,,8/24/2015,
TX,,,
TX,,8/26/2015,
TX,Fort Worth,8/14/2015,
TX,,,
TX,,8/26/2015,
TX,Orange,8/17/2015,
TX,,,
TX,,8/18/2015,
TX,,,
TX,,8/24/2015,
TX,,,
TX,,8/26/2015,
TX,El Paso,None,
TX,Harlingen,,No local instructors; possible LTP with advance notice
TX,Houston,8/17/2015,
TX,,,
TX,,8/18/2015,
TX,,,
TX,,8/19/2015,
TX,,,
TX,,8/20/2015,
TX,,,
TX,,"August 22,2015",
TX,,,
TX,,"August 25,ت 2015",
TX,San Antonio,8/18/2015,
TX,,,
TX,,8/20/2015,
TX,,,
TX,,8/22/2015,
TX,Texarkana,8/17/2015,No local instructors; possible LTP with advance notice
TX,Corpus,,No local instructors; possible LTP with advance notice
TX,College Station,,No local instructors; possible LTP with advance notice
TX,Tyler,,No local instructors; possible LTP with advance notice
TX,Midland,,No local instructors; possible LTP with advance notice
TX,Waco,"Augustت 16, 2015",
TX,,,
TX,,"Augustت 17, 2015",
TX,,,
TX,,"Augustت 22, 2015",
TX,,,
TX,,"Augustت 23, 2015",
TX,,,
TX,,"Augustت 24, 2015",
TX,,,
TX,,"Augustت 25, 2015",
TX,,,
TX,,"Augustت 30, 2015",
TX,,,
TX,,"Augustت 31, 2015",
UT,Entire State,8/18/2015,8/16/2015
UT,,,
UT,,8/20/2015,8/17/2015
UT,,,
UT,,8/21/2015,8/19/2015
UT,,,
UT,,8/22/2015,8/23/2015
UT,,,
UT,,8/28/2015,8/24/2015
UT,,,
UT,,8/29/2015,8/25/2015
UT,,,
UT,,,8/26/2015
UT,,,
UT,,,8/27/2015
UT,,,
UT,,,8/30/2015
UT,,,
UT,,,8/31/2015
VA,Entire State,None,
VA,,,
VA,,,
VA,,,
VA,Fairfax,8/17/2015,
VA,,8/28/2015,
VA,Accomak,None,
VA,North Hampton,None,
VA,Richmond,None,
VA,Petersburg,None,
VA,Loudoun,None,
VA,Hampton,None,
VA,Norfolk,None,
VA,Williamsburg,None,
VA,York,None,
VA,Arlington,8/17/2015,
VA,,8/28/2015,
VA,,,
VA,Alexandria,8/17/2015,
VA,,8/28/2015,
VA,Manassas Park,None,
VA,Falls Church,8/17/2015,
VA,,8/28/2015,
VA,Woodbridge,8/12/2015,
VA,,,
VA,,8/13/2015,
VA,,,
VA,,8/14/2015,
VA,,,
VA,,8/17/2015,
VA,,8/28/2015,
VA,Manassas,8/17/2015,
VA,,8/28/2015,
VA,Manassas Park,8/12/2015,
VA,,,
VA,,8/13/2015,
VA,,,
VA,,8/14/2015,
VA,,,
VA,,8/17/2015,
VA,,8/28/2015,
VA,Haymarket,8/17/2015,
VA,,8/28/2015,
VA,Occoquan,8/17/2015,
VA,,8/28/2015,
VA,Independent Hill,8/12/2015,
VA,,,
VA,,8/13/2015,
VA,,,
VA,,8/14/2015,
VA,,,
VA,,8/17/2015,
VA,,8/28/2015,
VA,Rixiew,8/17/2015,
VA,,8/28/2015,
VA,Greenwich,8/17/2015,
VA,,8/28/2015,
VA,Groveton,8/17/2015,
VA,,8/28/2015,
VA,Quantico,8/17/2015,
VA,,8/28/2015,
VA,Buckhall,8/17/2015,
VA,,8/28/2015,
VA,Canova,8/17/2015,
VA,,8/28/2015,
VA,Aden,8/17/2015,
VA,,8/28/2015,
VA,Hickory Ridge,8/17/2015,
VA,,8/28/2015,
VA,Dumfries,8/17/2015,
VA,,8/28/2015,
VA,Brenstsville,8/17/2015,
VA,,8/28/2015,
VA,Buckland,8/17/2015,
VA,,8/28/2015,
VA,Antioch,8/17/2015,
VA,,8/28/2015,
VA,Bristow,8/17/2015,
VA,,8/28/2015,
VA,Carharpin,8/17/2015,
VA,,8/28/2015,
VA,Minnieville,8/17/2015,
VA,,8/28/2015,
VA,Cornwell,8/17/2015,
VA,,8/28/2015,
VA,Joplin,8/17/2015,
VA,,8/28/2015,
VA,Thoroughfare,8/17/2015,
VA,,8/28/2015,
VA,Kopp,8/17/2015,
VA,,8/28/2015,
VA,Leesburg,8/17/2015,
VA,,8/28/2015,
VA,Aldie,8/17/2015,
VA,,8/28/2015,
VA,Ashburn,8/17/2015,
VA,,8/28/2015,
VA,Lovettsville,8/17/2015,
VA,,8/28/2015,
VA,Brambleton,8/17/2015,
VA,,8/28/2015,
VA,Purcellville,8/17/2015,
VA,,8/28/2015,
VA,Middleburg,8/17/2015,
VA,,8/28/2015,
VA,South Riding,8/17/2015,
VA,,8/28/2015,
VA,Round Hill,8/17/2015,
VA,,8/28/2015,
VA,Waterford,8/17/2015,
VA,,8/28/2015,
VA,Bluemont,8/17/2015,
VA,,8/28/2015,
VA,Hamilton,8/17/2015,
VA,,8/28/2015,
VA,Dulles,8/17/2015,
VA,,8/28/2015,
VA,Hillsboro,8/17/2015,
VA,,8/28/2015,
VA,Lucketts,8/17/2015,
VA,,8/28/2015,
VA,Arcola,8/12/2015,
VA,,8/13/2015,
VA,Broadlands,8/17/2015,
VA,,8/28/2015,
VA,Stone Ridge,8/17/2015,
VA,,8/28/2015,
VA,Sterling Park,8/17/2015,
VA,,8/28/2015,
VA,Philoment,8/17/2015,
VA,,8/28/2015,
VA,Oatlands,8/17/2015,
VA,,8/28/2015,
VA,Paeonian Springs,8/17/2015,
VA,,8/28/2015,
VA,Taylorstown,8/17/2015,
VA,,8/28/2015,
VA,Loudon Heights,8/17/2015,
VA,,8/28/2015,
VA,Gilberts Corner,8/17/2015,
VA,,8/28/2015,
VA,Unison,8/17/2015,
VA,,8/28/2015,
VA,Waxpool,8/17/2015,
VA,,8/28/2015,
VA,Lenah,8/17/2015,
VA,,8/28/2015,
VA,Neersville,8/17/2015,
VA,,8/28/2015,
VA,Lincoln,8/17/2015,
VA,,8/28/2015,
VA,Sycolin,8/17/2015,
VA,,8/28/2015,
VA,Wheatland,8/17/2015,
VA,,8/28/2015,
VA,Clifton,8/17/2015,
VA,,8/28/2015,
VA,Dranesville,8/17/2015,
VA,,8/28/2015,
VA,Vienna,8/17/2015,
VA,,8/28/2015,
VA,Fair Lakes,8/17/2015,
VA,,8/28/2015,
VA,Herndon,8/17/2015,
VA,,8/28/2015,
VA,Langley,8/17/2015,
VA,,8/28/2015,
VA,Fairfax Station,8/17/2015,
VA,,8/28/2015,
VA,Oak Hill,8/17/2015,
VA,,8/28/2015,
VA,Greenbriar,8/17/2015,
VA,,8/28/2015,
VA,Accotink,8/17/2015,
VA,,8/28/2015,
VA,Culmore,8/17/2015,
VA,,8/28/2015,
VA,Pohick Mason Neck,8/17/2015,
VA,,8/28/2015,
VA,Colchester,8/17/2015,
VA,,8/28/2015,
VA,Jermantown,8/17/2015,
VA,,8/28/2015,
VA,Cooktown,8/17/2015,
VA,,8/28/2015,
VA,Rutherford,8/17/2015,
VA,,8/28/2015,
VA,Butts Corner,8/17/2015,
VA,,8/28/2015,
VA,Codricks Corner,8/17/2015,
VA,,8/28/2015,
VA,Compton's Corner,8/17/2015,
VA,,8/28/2015,
VA,Arcturus,8/17/2015,
VA,,8/28/2015,
VA,Five Forks,8/17/2015,
VA,,8/28/2015,
VA,Hollindale,8/17/2015,
VA,,8/28/2015,
VA,Blevinstown,8/17/2015,
VA,,8/28/2015,
VA,West Hampton,8/17/2015,
VA,,8/28/2015,
VA,Barkers Crossroads,8/17/2015,
VA,,8/28/2015,
VA,Cobbs Corner,8/17/2015,
VA,,8/28/2015,
VA,Browns Mill,8/17/2015,
VA,,8/28/2015,
VA,Shady Oak,8/17/2015,
VA,,8/28/2015,
VA,Hayfield,8/17/2015,
VA,,8/28/2015,
VA,Ft. Belvoir,8/17/2015,
VA,,8/28/2015,
VA,Cape Charles,8/17/2015,
VA,,8/28/2015,
VA,Exmore,8/17/2015,
VA,,8/28/2015,
VA,Cherton,8/17/2015,
VA,,8/28/2015,
VA,Cherrystone,8/17/2015,
VA,,8/28/2015,
VA,Eastville,8/17/2015,
VA,,8/28/2015,
VA,Nassaswadox,8/17/2015,
VA,,8/28/2015,
VA,Belle Haven,8/17/2015,
VA,,8/28/2015,
VA,Birdsnest,8/17/2015,
VA,,8/28/2015,
VA,Accomac,8/17/2015,
VA,,8/28/2015,
VA,Parksley,8/17/2015,
VA,,8/28/2015,
VA,Tangler,8/17/2015,
VA,,8/28/2015,
VA,Keller,8/17/2015,
VA,,8/28/2015,
VA,Onancock,8/17/2015,
VA,,8/28/2015,
VA,Hanley,8/17/2015,
VA,,8/28/2015,
VA,Wachapregue,8/17/2015,
VA,,8/28/2015,
VA,Bloxom,8/17/2015,
VA,,8/28/2015,
VA,Hailwood,8/17/2015,
VA,,8/28/2015,
VA,Chincotegue,8/17/2015,
VA,,8/28/2015,
VA,Melfa,8/17/2015,
VA,,8/28/2015,
VA,Painter,8/17/2015,
VA,,8/28/2015,
VA,Saxis,8/17/2015,
VA,,8/28/2015,
VA,Assawoman,8/17/2015,
VA,,8/28/2015,
VI,St. Thomas,,All dates are yellow until further notice.
VI,,,
VI,St. Croix,,All dates are yellow until further notice.
WA,Entire State,None,
WA,,,
WA,Seattle,8/16/2015,8/31/2015
WA,,,
WA,,8/17/2015,9/6/2015
WA,,,
WA,,8/18/2015,9/22/2015
WA,,,
WA,,8/19/2015,9/25/2015
WA,,,
WA,,8/20/2015,
WA,,,
WA,,8/21/2015,
WA,,,
WA,,8/22/2015,
WA,,,
WA,,8/23/2015,
WA,,,
WA,,8/24/2015,
WA,,,
WA,,8/25/2015,
WA,,,
WA,,8/26/2015,
WA,,,
WA,,8/27/2015,
WA,,,
WA,,8/28/2015,
WA,,,
WA,,8/29/2015,
WA,,,
WA,,8/30/2015,
WA,,,
WA,,9/5/2015,
WA,,,
WA,,9/15/2015,
WA,,,
WA,,9/17/2015,
WA,,,
WA,,9/23/2015,
WA,Spokane,8/19/2015,8/16/2015
WA,,,
WA,,8/24/2015,8/17/2015
WA,,,
WA,,8/26/2015,8/18/2015
WA,,,
WA,,8/31/2015,8/20/2015
WA,,,
WA,,,8/21/2015
WA,,,
WA,,,8/22/2015
WA,,,
WA,,,8/23/2015
WA,,,
WA,,,8/25/2015
WA,,,
WA,,,8/27/2015
WA,,,
WA,,,8/28/2015
WA,,,
WA,,,8/29/2015
WA,,,
WA,,,8/30/2015
WA,,,
WA,,,9/5/2015
WA,,,
WA,,,9/6/2015
WA,,,
WA,,,9/15/2015
WA,,,
WA,,,9/22/2015
WA,,,
WA,,,9/23/2015
WA,,,
WA,,,9/25/2015
WA,Bellingham,8/16/2015,8/19/2015
WA,,,
WA,,8/17/2015,8/20/2015
WA,,,
WA,,8/18/2015,8/21/2015
WA,,,
WA,,8/23/2015,8/22/2015
WA,,,
WA,,8/24/2015,8/25/2015
WA,,,
WA,,8/30/2015,8/26/2015
WA,,,
WA,,8/31/2015,8/27/2015
WA,,,
WA,,9/5/2015,8/28/2015
WA,,,
WA,,9/6/2015,8/29/2015
WA,,,
WA,,9/15/2015,9/17/2015
WA,,,
WA,,9/25/2015,"Septemberت 22, 2015"
WA,,,
WA,,,9/23/2015
WA,Everett,8/16/2015,8/17/2015
WA,,,
WA,,8/18/2015,8/20/2015
WA,,,
WA,,8/19/2015,8/21/2015
WA,,,
WA,,8/22/2015,8/27/2015
WA,,,
WA,,8/23/2015,8/28/2015
WA,,,
WA,,8/24/2015,9/25/2015
WA,,,
WA,,8/25/2015,
WA,,,
WA,,8/26/2015,
WA,,,
WA,,8/29/2015,
WA,,,
WA,,8/30/2015,
WA,,,
WA,,8/31/2015,
WA,,,
WA,,9/5/2015,
WA,,,
WA,,9/6/2015,
WA,,,
WA,,9/15/2015,
WA,,,
WA,,9/17/2015,
WA,,,
WA,,9/22/2015,
WA,,9/23/2015,
WA,Kennewick,,8/16/2015
WA,,,
WA,,,8/17/2015
WA,,,
WA,,,8/18/2015
WA,,,
WA,,,8/19/2015
WA,,,
WA,,,8/20/2015
WA,,,
WA,,,8/21/2015
WA,,,
WA,,,8/22/2015
WA,,,
WA,,,8/23/2015
WA,,,
WA,,,8/24/2015
WA,,,
WA,,,8/25/2015
WA,,,
WA,,,8/26/2015
WA,,,
WA,,,8/27/2015
WA,,,
WA,,,8/28/2015
WA,,,
WA,,,8/29/2015
WA,,,
WA,,,8/30/2015
WA,,,
WA,,,8/31/2015
WA,,,
WA,,,9/5/2015
WA,,,
WA,,,9/6/2015
WA,,,
WA,,,9/15/2015
WA,,,
WA,,,9/17/2015
WA,,,
WA,,,9/22/2015
WA,,,
WA,,,9/23/2015
WA,,,
WA,,,9/25/2015
WA,Olympia,8/16/2015,8/17/2015
WA,,,
WA,,8/18/2015,8/20/2015
WA,,,
WA,,8/19/2015,8/25/2015
WA,,,
WA,,8/21/2015,8/26/2015
WA,,,
WA,,8/22/2015,8/31/2015
WA,,,
WA,,8/23/2015,9/15/2015
WA,,,
WA,,8/24/2015,
WA,,,
WA,,8/27/2015,
WA,,,
WA,,8/28/2015,
WA,,,
WA,,8/29/2015,
WA,,,
WA,,8/30/2015,
WA,,,
WA,,9/17/2015,
WA,Tacoma,8/16/2015,8/17/2015
WA,,,
WA,,8/18/2015,8/20/2015
WA,,,
WA,,8/19/2015,8/26/2015
WA,,,
WA,,8/21/2015,8/31/2015
WA,,,
WA,,8/22/2015,9/5/2015
WA,,,
WA,,8/23/2015,9/6/2015
WA,,,
WA,,8/24/2015,
WA,,,
WA,,8/25/2015,
WA,,,
WA,,8/27/2015,
WA,,,
WA,,8/28/2015,
WA,,,
WA,,8/29/2015,
WA,,,
WA,,8/30/2015,
WA,,,
WA,,9/15/2015,
WA,,,
WA,,9/17/2015,
WA,,,
WA,,9/22/2015,
WA,,,
WA,,9/23/2015,
WA,,,
WA,,9/25/2015,
WA,Yakima,8/16/2015,8/20/2015
WA,,,
WA,,8/17/2015,8/21/2015
WA,,,
WA,,8/18/2015,8/22/2015
WA,,,
WA,,8/19/2015,8/27/2015
WA,,,
WA,,8/23/2015,8/28/2015
WA,,,
WA,,8/24/2015,8/29/2015
WA,,,
WA,,8/25/2015,9/6/2015
WA,,,
WA,,8/26/2015,9/17/2015
WA,,,
WA,,8/30/2015,9/22/2015
WA,,,
WA,,8/31/2015,9/23/2015
WA,,,
WA,,9/5/2015,
WA,,,
WA,,9/13/2015,
WA,,,
WA,,9/14/2015,
WA,,,
WA,,9/15/2015,
WA,,,
WA,,9/16/2015,
WA,,,
WA,,9/25/2015,
WA,Bend,8/20/2015,8/16/2015
WA,,,
WA,,8/21/2015,8/17/2015
WA,,,
WA,,8/22/2015,8/18/2015
WA,,,
WA,,8/29/2015,8/19/2015
WA,,,
WA,,8/30/2015,8/23/2015
WA,,,
WA,,9/3/2015,8/24/2015
WA,,,
WA,,9/4/2015,8/25/2015
WA,,,
WA,,9/5/2015,8/26/2015
WA,,,
WA,,9/6/2015,8/27/2015
WA,,,
WA,,9/7/2015,8/28/2015
WA,,,
WA,,9/8/2015,8/31/2015
WA,,,
WA,,9/9/2015,9/1/2015
WA,,,
WA,,9/10/2015,9/2/2015
WA,,,
WA,,9/11/2015,9/13/2015
WA,,,
WA,,9/12/2015,9/15/2015
WA,,,
WA,,9/14/2015,9/16/2015
WA,,,
WA,,9/23/2015,9/17/2015
WA,,,
WA,,9/24/2015,9/18/2015
WA,,,
WA,,,9/19/2015
WA,,,
WA,,,9/20/2015
WA,,,
WA,,,9/21/2015
WA,,,
WA,,,9/22/2015
WA,,,
WA,,,9/25/2015
WA,,,
WA,,,9/26/2015
WA,,,
WA,,,9/27/2015
WA,,,
WA,,,9/28/2015
WA,,,
WA,,,9/29/2015
WA,,,
WA,,,9/30/2015
WA,Roseburg,8/16/2015,8/17/2015
WA,,,
WA,,8/22/2015,8/18/2015
WA,,,
WA,,8/23/2015,8/19/2015
WA,,,
WA,,8/24/2015,8/20/2015
WA,,,
WA,,8/25/2015,8/21/2015
WA,,,
WA,,8/26/2015,8/29/2015
WA,,,
WA,,8/27/2015,
WA,,,
WA,,8/28/2015,
WA,,,
WA,,8/30/2015,
WA,,,
WA,,8/31/2015,
WA,,,
WA,,9/2/2015,
WA,,,
WA,,9/3/2015,
WA,,,
WA,,9/16/2015,
WA,Eugene,8/16/2015,8/18/2015
WA,,,
WA,,8/17/2015,8/19/2015
WA,,,
WA,,8/23/2015,8/20/2015
WA,,,
WA,,8/24/2015,8/21/2015
WA,,,
WA,,8/25/2015,8/22/2015
WA,,,
WA,,8/26/2015,8/27/2015
WA,,,
WA,,8/28/2015,
WA,,,8/29/2015
WA,,8/30/2015,
WA,,,
WA,,8/31/2015,9/16/2015
WA,Medford,,8/16/2015
WA,,,
WA,,,8/17/2015
WA,,,
WA,,,8/18/2015
WA,,,
WA,,,8/19/2015
WA,,,
WA,,,8/20/2015
WA,,,
WA,,,8/21/2015
WA,,,
WA,,,8/22/2015
WA,,,
WA,,,8/23/2015
WA,,,
WA,,,8/24/2015
WA,,,
WA,,,8/25/2015
WA,,,
WA,,,8/26/2015
WA,,,
WA,,,8/27/2015
WA,,,
WA,,,8/28/2015
WA,,,
WA,,,8/29/2015
WA,,,
WA,,,8/30/2015
WA,,,
WA,,,8/31/2015
WA,,,
WA,,,9/16/2015
WA,Albany,8/16/2015,
WA,,,
WA,,8/17/2015,
WA,,,
WA,,8/18/2015,
WA,,,
WA,,8/19/2015,
WA,,,
WA,,8/20/2015,
WA,,,
WA,,8/21/2015,
WA,,,
WA,,8/22/2015,
WA,,,
WA,,8/23/2015,
WA,,,
WA,,8/24/2015,
WA,,,
WA,,8/25/2015,
WA,,,
WA,,8/26/2015,
WA,,,
WA,,8/27/2015,
WA,,,
WA,,8/28/2015,
WA,,,
WA,,8/29/2015,
WA,,,
WA,,8/30/2015,
WA,,,
WA,,8/31/2015,
WA,,,
WA,,9/2/2015,
WA,,,
WA,,9/3/2015,
WA,,,
WA,,9/16/2015,
WA,Portland,8/28/2015,8/23/2015
WA,,,
WA,,9/2/2015,8/25/2015
WA,,,
WA,,9/3/2015,8/27/2015
WA,,,
WA,,9/16/2015,8/30/2015
WA,Salem,8/21/2015,8/16/2015
WA,,,
WA,,8/23/2015,8/18/2015
WA,,,
WA,,8/27/2015,8/19/2015
WA,,,
WA,,8/28/2015,8/20/2015
WA,,,
WA,,8/30/2015,8/22/2015
WA,,,
WA,,9/2/2015,8/24/2015
WA,,,
WA,,9/3/2015,8/25/2015
WA,,9/16/2015,
WA,,,8/26/2015
WA,,,
WA,,,8/29/2015
WA,,,
